group,residual,angle,file_a,split_a,file_b,split_b,class
320,4.35,32.0,data_clean\train\ok_front\cast_ok_0_7939.jpeg,train,data_clean\train\ok_front\cast_ok_0_9772.jpeg,train,ok_front
352,4.35,208.0,data_clean\train\ok_front\cast_ok_0_529.jpeg,train,data_clean\train\ok_front\cast_ok_0_6406.jpeg,train,ok_front
157,4.35,8.0,data_clean\train\ok_front\cast_ok_0_1819.jpeg,train,data_clean\train\ok_front\cast_ok_0_5338.jpeg,train,ok_front
157,4.35,354.0,data_clean\train\ok_front\cast_ok_0_8265.jpeg,train,data_clean\train\ok_front\cast_ok_0_8383.jpeg,train,ok_front
393,4.35,34.0,data_clean\train\def_front\cast_def_0_3956.jpeg,train,data_clean\train\def_front\cast_def_0_5917.jpeg,train,def_front
1147,4.35,332.0,data_clean\train\def_front\cast_def_0_3883.jpeg,train,data_clean\train\def_front\cast_def_0_9863.jpeg,train,def_front
32,4.35,16.0,data_clean\val\def_front\cast_def_0_1633.jpeg,val,data_clean\val\def_front\cast_def_0_616.jpeg,val,def_front
486,4.35,246.0,data_clean\train\ok_front\cast_ok_0_1184.jpeg,train,data_clean\train\ok_front\cast_ok_0_2431.jpeg,train,ok_front
549,4.35,32.0,data_clean\train\ok_front\cast_ok_0_5330.jpeg,train,data_clean\train\ok_front\cast_ok_0_7754.jpeg,train,ok_front
2,4.35,310.0,data_clean\train\ok_front\cast_ok_0_1969.jpeg,train,data_clean\train\ok_front\cast_ok_0_685.jpeg,train,ok_front
1147,4.35,174.0,data_clean\train\def_front\cast_def_0_2785.jpeg,train,data_clean\train\def_front\cast_def_0_4387.jpeg,train,def_front
1373,4.35,42.0,data_clean\train\ok_front\cast_ok_0_2438.jpeg,train,data_clean\train\ok_front\cast_ok_0_3431.jpeg,train,ok_front
324,4.35,0.0,data_clean\train\ok_front\cast_ok_0_7587.jpeg,train,data_clean\train\ok_front\cast_ok_0_857.jpeg,train,ok_front
1928,4.35,70.0,data_clean\train\def_front\cast_def_0_3897.jpeg,train,data_clean\train\def_front\cast_def_0_7091.jpeg,train,def_front
143,4.35,236.0,data_clean\train\ok_front\cast_ok_0_2993.jpeg,train,data_clean\train\ok_front\cast_ok_0_3363.jpeg,train,ok_front
1028,4.35,10.0,data_clean\train\ok_front\cast_ok_0_6513.jpeg,train,data_clean\train\ok_front\cast_ok_0_8382.jpeg,train,ok_front
1176,4.36,322.0,data_clean\train\def_front\cast_def_0_377.jpeg,train,data_clean\train\def_front\cast_def_0_7630.jpeg,train,def_front
,4.36,18.0,data_clean\train\ok_front\cast_ok_0_1302.jpeg,train,data_clean\train\ok_front\cast_ok_0_8924.jpeg,train,ok_front
1830,4.36,44.0,data_clean\train\ok_front\cast_ok_0_5360.jpeg,train,data_clean\train\ok_front\cast_ok_0_6267.jpeg,train,ok_front
568,4.36,116.0,data_clean\train\ok_front\cast_ok_0_379.jpeg,train,data_clean\train\ok_front\cast_ok_0_6810.jpeg,train,ok_front
426,4.36,34.0,data_clean\train\def_front\cast_def_0_5535.jpeg,train,data_clean\train\def_front\cast_def_0_5961.jpeg,train,def_front
45,4.36,36.0,data_clean\train\ok_front\cast_ok_0_147.jpeg,train,data_clean\train\ok_front\cast_ok_0_3153.jpeg,train,ok_front
155,4.36,84.0,data_clean\train\ok_front\cast_ok_0_3287.jpeg,train,data_clean\train\ok_front\cast_ok_0_7806.jpeg,train,ok_front
1551,4.36,26.0,data_clean\train\def_front\cast_def_0_2220.jpeg,train,data_clean\train\def_front\cast_def_0_9540.jpeg,train,def_front
295,4.36,288.0,data_clean\train\ok_front\cast_ok_0_1897.jpeg,train,data_clean\train\ok_front\cast_ok_0_9945.jpeg,train,ok_front
638,4.36,328.0,data_clean\train\ok_front\cast_ok_0_6331.jpeg,train,data_clean\val\ok_front\cast_ok_0_4992.jpeg,val,ok_front
609,4.36,328.0,data_clean\train\ok_front\cast_ok_0_3392.jpeg,train,data_clean\train\ok_front\cast_ok_0_3478.jpeg,train,ok_front
579,4.36,158.0,data_clean\train\ok_front\cast_ok_0_2237.jpeg,train,data_clean\train\ok_front\cast_ok_0_4034.jpeg,train,ok_front
132,4.36,138.0,data_clean\train\ok_front\cast_ok_0_1268.jpeg,train,data_clean\train\ok_front\cast_ok_0_1781.jpeg,train,ok_front
216,4.36,192.0,data_clean\train\def_front\cast_def_0_2679.jpeg,train,data_clean\train\def_front\cast_def_0_3037.jpeg,train,def_front
1280,4.36,74.0,data_clean\train\def_front\cast_def_0_9635.jpeg,train,data_clean\train\def_front\cast_def_0_984.jpeg,train,def_front
4,4.36,0.0,data_clean\train\ok_front\cast_ok_0_7191.jpeg,train,data_clean\train\ok_front\cast_ok_0_7295.jpeg,train,ok_front
106,4.36,10.0,data_clean\train\def_front\cast_def_0_9043.jpeg,train,data_clean\val\def_front\cast_def_0_1492.jpeg,val,def_front
832,4.36,12.0,data_clean\train\def_front\cast_def_0_4939.jpeg,train,data_clean\train\def_front\cast_def_0_5219.jpeg,train,def_front
1060,4.36,26.0,data_clean\train\def_front\cast_def_0_7917.jpeg,train,data_clean\val\def_front\cast_def_0_1414.jpeg,val,def_front
925,4.36,58.0,data_clean\train\ok_front\cast_ok_0_1892.jpeg,train,data_clean\train\ok_front\cast_ok_0_7127.jpeg,train,ok_front
552,4.36,234.0,data_clean\train\ok_front\cast_ok_0_2170.jpeg,train,data_clean\val\ok_front\cast_ok_0_1026.jpeg,val,ok_front
303,4.36,30.0,data_clean\train\ok_front\cast_ok_0_1839.jpeg,train,data_clean\val\ok_front\cast_ok_0_268.jpeg,val,ok_front
317,4.36,356.0,data_clean\train\ok_front\cast_ok_0_2614.jpeg,train,data_clean\val\ok_front\cast_ok_0_942.jpeg,val,ok_front
279,4.36,124.0,data_clean\train\ok_front\cast_ok_0_7332.jpeg,train,data_clean\train\ok_front\cast_ok_0_8568.jpeg,train,ok_front
44,4.36,290.0,data_clean\train\ok_front\cast_ok_0_2058.jpeg,train,data_clean\train\ok_front\cast_ok_0_5035.jpeg,train,ok_front
115,4.37,40.0,data_clean\train\def_front\cast_def_0_4090.jpeg,train,data_clean\train\def_front\cast_def_0_9701.jpeg,train,def_front
1743,4.37,252.0,data_clean\train\def_front\cast_def_0_8616.jpeg,train,data_clean\train\def_front\cast_def_0_9301.jpeg,train,def_front
280,4.37,130.0,data_clean\train\ok_front\cast_ok_0_2856.jpeg,train,data_clean\train\ok_front\cast_ok_0_5208.jpeg,train,ok_front
549,4.37,344.0,data_clean\train\ok_front\cast_ok_0_5330.jpeg,train,data_clean\train\ok_front\cast_ok_0_8302.jpeg,train,ok_front
545,4.37,6.0,data_clean\train\ok_front\cast_ok_0_78.jpeg,train,data_clean\val\ok_front\cast_ok_0_4987.jpeg,val,ok_front
108,4.37,334.0,data_clean\train\def_front\cast_def_0_2347.jpeg,train,data_clean\train\def_front\cast_def_0_5456.jpeg,train,def_front
149,4.37,236.0,data_clean\train\ok_front\cast_ok_0_1708.jpeg,train,data_clean\train\ok_front\cast_ok_0_2233.jpeg,train,ok_front
152,4.37,298.0,data_clean\train\ok_front\cast_ok_0_3907.jpeg,train,data_clean\train\ok_front\cast_ok_0_7922.jpeg,train,ok_front
385,4.37,208.0,data_clean\train\def_front\cast_def_0_693.jpeg,train,data_clean\val\def_front\cast_def_0_148.jpeg,val,def_front
585,4.37,350.0,data_clean\train\ok_front\cast_ok_0_5941.jpeg,train,data_clean\val\ok_front\cast_ok_0_31.jpeg,val,ok_front
243,4.37,320.0,data_clean\train\def_front\cast_def_0_3403.jpeg,train,data_clean\train\def_front\cast_def_0_5242.jpeg,train,def_front
655,4.37,16.0,data_clean\train\def_front\cast_def_0_3104.jpeg,train,data_clean\val\def_front\cast_def_0_2509.jpeg,val,def_front
374,4.37,42.0,data_clean\train\def_front\cast_def_0_2760.jpeg,train,data_clean\train\def_front\cast_def_0_3219.jpeg,train,def_front
900,4.37,14.0,data_clean\train\ok_front\cast_ok_0_3938.jpeg,train,data_clean\train\ok_front\cast_ok_0_4266.jpeg,train,ok_front
438,4.37,20.0,data_clean\train\def_front\cast_def_0_8863.jpeg,train,data_clean\train\def_front\cast_def_0_9823.jpeg,train,def_front
329,4.37,122.0,data_clean\train\ok_front\cast_ok_0_5117.jpeg,train,data_clean\train\ok_front\cast_ok_0_529.jpeg,train,ok_front
149,4.37,20.0,data_clean\train\ok_front\cast_ok_0_6101.jpeg,train,data_clean\val\ok_front\cast_ok_0_7931.jpeg,val,ok_front
221,4.37,158.0,data_clean\train\def_front\cast_def_0_2499.jpeg,train,data_clean\train\def_front\cast_def_0_5348.jpeg,train,def_front
47,4.37,118.0,data_clean\train\ok_front\cast_ok_0_6704.jpeg,train,data_clean\train\ok_front\cast_ok_0_7129.jpeg,train,ok_front
844,4.37,146.0,data_clean\train\def_front\cast_def_0_7394.jpeg,train,data_clean\train\def_front\cast_def_0_9188.jpeg,train,def_front
689,4.37,0.0,data_clean\train\def_front\cast_def_0_163.jpeg,train,data_clean\train\def_front\cast_def_0_6915.jpeg,train,def_front
750,4.37,314.0,data_clean\train\def_front\cast_def_0_2478.jpeg,train,data_clean\train\def_front\cast_def_0_417.jpeg,train,def_front
205,4.37,334.0,data_clean\train\def_front\cast_def_0_2902.jpeg,train,data_clean\val\def_front\cast_def_0_3446.jpeg,val,def_front
715,4.37,322.0,data_clean\train\def_front\cast_def_0_5688.jpeg,train,data_clean\train\def_front\cast_def_0_8483.jpeg,train,def_front
126,4.37,14.0,data_clean\train\ok_front\cast_ok_0_57.jpeg,train,data_clean\val\ok_front\cast_ok_0_7559.jpeg,val,ok_front
501,4.37,350.0,data_clean\train\ok_front\cast_ok_0_142.jpeg,train,data_clean\val\ok_front\cast_ok_0_1218.jpeg,val,ok_front
1687,4.38,24.0,data_clean\train\def_front\cast_def_0_544.jpeg,train,data_clean\train\def_front\cast_def_0_5521.jpeg,train,def_front
300,4.38,144.0,data_clean\train\ok_front\cast_ok_0_1756.jpeg,train,data_clean\train\ok_front\cast_ok_0_2685.jpeg,train,ok_front
1041,4.38,352.0,data_clean\train\def_front\cast_def_0_2749.jpeg,train,data_clean\train\def_front\cast_def_0_4544.jpeg,train,def_front
574,4.38,180.0,data_clean\train\ok_front\cast_ok_0_7133.jpeg,train,data_clean\train\ok_front\cast_ok_0_7656.jpeg,train,ok_front
705,4.38,180.0,data_clean\train\def_front\cast_def_0_1884.jpeg,train,data_clean\train\def_front\cast_def_0_3720.jpeg,train,def_front
,4.38,30.0,data_clean\train\def_front\cast_def_0_6901.jpeg,train,data_clean\train\def_front\cast_def_0_9156.jpeg,train,def_front
759,4.38,236.0,data_clean\train\def_front\cast_def_0_2697.jpeg,train,data_clean\train\def_front\cast_def_0_5437.jpeg,train,def_front
606,4.38,156.0,data_clean\train\ok_front\cast_ok_0_5283.jpeg,train,data_clean\train\ok_front\cast_ok_0_97.jpeg,train,ok_front
1003,4.38,210.0,data_clean\train\ok_front\cast_ok_0_3872.jpeg,train,data_clean\val\ok_front\cast_ok_0_2737.jpeg,val,ok_front
876,4.38,340.0,data_clean\train\ok_front\cast_ok_0_1283.jpeg,train,data_clean\train\ok_front\cast_ok_0_7543.jpeg,train,ok_front
894,4.38,52.0,data_clean\train\ok_front\cast_ok_0_1595.jpeg,train,data_clean\train\ok_front\cast_ok_0_5699.jpeg,train,ok_front
611,4.38,42.0,data_clean\train\ok_front\cast_ok_0_5303.jpeg,train,data_clean\val\ok_front\cast_ok_0_6718.jpeg,val,ok_front
1826,4.38,40.0,data_clean\train\ok_front\cast_ok_0_5864.jpeg,train,data_clean\train\ok_front\cast_ok_0_9820.jpeg,train,ok_front
527,4.38,34.0,data_clean\train\ok_front\cast_ok_0_7901.jpeg,train,data_clean\val\ok_front\cast_ok_0_7946.jpeg,val,ok_front
157,4.38,8.0,data_clean\train\ok_front\cast_ok_0_1819.jpeg,train,data_clean\train\ok_front\cast_ok_0_8383.jpeg,train,ok_front
1120,4.38,38.0,data_clean\train\def_front\cast_def_0_2368.jpeg,train,data_clean\train\def_front\cast_def_0_8728.jpeg,train,def_front
1336,4.38,6.0,data_clean\train\ok_front\cast_ok_0_8227.jpeg,train,data_clean\train\ok_front\cast_ok_0_9931.jpeg,train,ok_front
137,4.38,46.0,data_clean\train\ok_front\cast_ok_0_3752.jpeg,train,data_clean\val\ok_front\cast_ok_0_942.jpeg,val,ok_front
168,4.38,348.0,data_clean\train\ok_front\cast_ok_0_7911.jpeg,train,data_clean\train\ok_front\cast_ok_0_9386.jpeg,train,ok_front
124,4.38,194.0,data_clean\train\def_front\cast_def_0_7854.jpeg,train,data_clean\train\def_front\cast_def_0_9192.jpeg,train,def_front
368,4.38,320.0,data_clean\train\def_front\cast_def_0_7543.jpeg,train,data_clean\train\def_front\cast_def_0_957.jpeg,train,def_front
209,4.39,326.0,data_clean\train\def_front\cast_def_0_6978.jpeg,train,data_clean\train\def_front\cast_def_0_8837.jpeg,train,def_front
116,4.39,322.0,data_clean\train\def_front\cast_def_0_6171.jpeg,train,data_clean\train\def_front\cast_def_0_7329.jpeg,train,def_front
1327,4.39,238.0,data_clean\train\ok_front\cast_ok_0_1611.jpeg,train,data_clean\train\ok_front\cast_ok_0_8918.jpeg,train,ok_front
,4.39,312.0,data_clean\train\ok_front\cast_ok_0_1791.jpeg,train,data_clean\train\ok_front\cast_ok_0_5372.jpeg,train,ok_front
,4.39,346.0,data_clean\train\ok_front\cast_ok_0_3495.jpeg,train,data_clean\train\ok_front\cast_ok_0_4743.jpeg,train,ok_front
1340,4.39,346.0,data_clean\train\ok_front\cast_ok_0_2936.jpeg,train,data_clean\train\ok_front\cast_ok_0_91.jpeg,train,ok_front
,4.39,38.0,data_clean\train\def_front\cast_def_0_6287.jpeg,train,data_clean\train\def_front\cast_def_0_7052.jpeg,train,def_front
140,4.39,164.0,data_clean\train\ok_front\cast_ok_0_7424.jpeg,train,data_clean\train\ok_front\cast_ok_0_8074.jpeg,train,ok_front
590,4.39,356.0,data_clean\train\ok_front\cast_ok_0_7256.jpeg,train,data_clean\train\ok_front\cast_ok_0_7644.jpeg,train,ok_front
34,4.39,0.0,data_clean\train\def_front\cast_def_0_2258.jpeg,train,data_clean\train\def_front\cast_def_0_315.jpeg,train,def_front
895,4.39,340.0,data_clean\train\ok_front\cast_ok_0_5717.jpeg,train,data_clean\train\ok_front\cast_ok_0_7948.jpeg,train,ok_front
343,4.39,0.0,data_clean\train\ok_front\cast_ok_0_8887.jpeg,train,data_clean\train\ok_front\cast_ok_0_9643.jpeg,train,ok_front
160,4.39,166.0,data_clean\train\ok_front\cast_ok_0_4657.jpeg,train,data_clean\train\ok_front\cast_ok_0_6028.jpeg,train,ok_front
815,4.39,128.0,data_clean\train\def_front\cast_def_0_6184.jpeg,train,data_clean\train\def_front\cast_def_0_9261.jpeg,train,def_front
1654,4.39,44.0,data_clean\train\def_front\cast_def_0_4306.jpeg,train,data_clean\train\def_front\cast_def_0_4642.jpeg,train,def_front
557,4.39,138.0,data_clean\train\ok_front\cast_ok_0_3086.jpeg,train,data_clean\train\ok_front\cast_ok_0_6005.jpeg,train,ok_front
1149,4.39,254.0,data_clean\train\def_front\cast_def_0_4669.jpeg,train,data_clean\train\ok_front\cast_ok_0_4052.jpeg,train,def_front
505,4.39,30.0,data_clean\train\ok_front\cast_ok_0_5553.jpeg,train,data_clean\train\ok_front\cast_ok_0_701.jpeg,train,ok_front
337,4.39,28.0,data_clean\train\ok_front\cast_ok_0_9967.jpeg,train,data_clean\val\ok_front\cast_ok_0_7939.jpeg,val,ok_front
300,4.39,334.0,data_clean\train\ok_front\cast_ok_0_7206.jpeg,train,data_clean\train\ok_front\cast_ok_0_9664.jpeg,train,ok_front
814,4.39,30.0,data_clean\train\def_front\cast_def_0_4401.jpeg,train,data_clean\train\def_front\cast_def_0_5511.jpeg,train,def_front
72,4.39,232.0,data_clean\train\ok_front\cast_ok_0_3915.jpeg,train,data_clean\train\ok_front\cast_ok_0_8887.jpeg,train,ok_front
273,4.39,180.0,data_clean\train\ok_front\cast_ok_0_4272.jpeg,train,data_clean\train\ok_front\cast_ok_0_466.jpeg,train,ok_front
,4.39,38.0,data_clean\train\def_front\cast_def_0_2522.jpeg,train,data_clean\train\def_front\cast_def_0_3924.jpeg,train,def_front
19,4.39,92.0,data_clean\train\ok_front\cast_ok_0_2062.jpeg,train,data_clean\train\ok_front\cast_ok_0_3880.jpeg,train,ok_front
1199,4.39,176.0,data_clean\train\def_front\cast_def_0_4229.jpeg,train,data_clean\train\def_front\cast_def_0_6585.jpeg,train,def_front
150,4.39,42.0,data_clean\train\ok_front\cast_ok_0_4496.jpeg,train,data_clean\train\ok_front\cast_ok_0_4718.jpeg,train,ok_front
,4.39,292.0,data_clean\train\ok_front\cast_ok_0_6665.jpeg,train,data_clean\train\ok_front\cast_ok_0_9995.jpeg,train,ok_front
451,4.39,0.0,data_clean\train\def_front\cast_def_0_3587.jpeg,train,data_clean\val\def_front\cast_def_0_4137.jpeg,val,def_front
36,4.39,34.0,data_clean\train\def_front\cast_def_0_6422.jpeg,train,data_clean\train\def_front\cast_def_0_6890.jpeg,train,def_front
221,4.40,336.0,data_clean\train\def_front\cast_def_0_2280.jpeg,train,data_clean\train\def_front\cast_def_0_5348.jpeg,train,def_front
413,4.40,316.0,data_clean\train\def_front\cast_def_0_3867.jpeg,train,data_clean\train\def_front\cast_def_0_5492.jpeg,train,def_front
459,4.40,28.0,data_clean\train\def_front\cast_def_0_6794.jpeg,train,data_clean\train\def_front\cast_def_0_9033.jpeg,train,def_front
28,4.40,338.0,data_clean\train\def_front\cast_def_0_4859.jpeg,train,data_clean\val\def_front\cast_def_0_1493.jpeg,val,def_front
756,4.40,30.0,data_clean\train\def_front\cast_def_0_8570.jpeg,train,data_clean\val\def_front\cast_def_0_589.jpeg,val,def_front
416,4.40,198.0,data_clean\train\def_front\cast_def_0_6925.jpeg,train,data_clean\train\def_front\cast_def_0_832.jpeg,train,def_front
719,4.40,324.0,data_clean\train\def_front\cast_def_0_8.jpeg,train,data_clean\train\def_front\cast_def_0_8759.jpeg,train,def_front
,4.40,24.0,data_clean\train\def_front\cast_def_0_1008.jpeg,train,data_clean\train\def_front\cast_def_0_3137.jpeg,train,def_front
46,4.40,338.0,data_clean\train\ok_front\cast_ok_0_4854.jpeg,train,data_clean\val\ok_front\cast_ok_0_7997.jpeg,val,ok_front
,4.40,214.0,data_clean\train\ok_front\cast_ok_0_3378.jpeg,train,data_clean\train\ok_front\cast_ok_0_7285.jpeg,train,ok_front
503,4.40,308.0,data_clean\train\ok_front\cast_ok_0_1445.jpeg,train,data_clean\train\ok_front\cast_ok_0_6802.jpeg,train,ok_front
1319,4.40,340.0,data_clean\train\ok_front\cast_ok_0_3607.jpeg,train,data_clean\train\ok_front\cast_ok_0_4869.jpeg,train,ok_front
282,4.40,352.0,data_clean\train\ok_front\cast_ok_0_167.jpeg,train,data_clean\train\ok_front\cast_ok_0_9044.jpeg,train,ok_front
,4.40,136.0,data_clean\train\ok_front\cast_ok_0_8343.jpeg,train,data_clean\train\ok_front\cast_ok_0_9655.jpeg,train,ok_front
1284,4.40,148.0,data_clean\train\def_front\cast_def_0_8290.jpeg,train,data_clean\train\def_front\cast_def_0_877.jpeg,train,def_front
2084,4.40,330.0,data_clean\train\ok_front\cast_ok_0_7852.jpeg,train,data_clean\train\ok_front\cast_ok_0_8682.jpeg,train,ok_front
134,4.40,152.0,data_clean\train\ok_front\cast_ok_0_146.jpeg,train,data_clean\train\ok_front\cast_ok_0_4798.jpeg,train,ok_front
861,4.40,328.0,data_clean\train\ok_front\cast_ok_0_1050.jpeg,train,data_clean\val\ok_front\cast_ok_0_2803.jpeg,val,ok_front
1400,4.40,50.0,data_clean\train\ok_front\cast_ok_0_3311.jpeg,train,data_clean\train\ok_front\cast_ok_0_6394.jpeg,train,ok_front
290,4.40,334.0,data_clean\train\ok_front\cast_ok_0_2971.jpeg,train,data_clean\train\ok_front\cast_ok_0_5323.jpeg,train,ok_front
23,4.40,328.0,data_clean\train\ok_front\cast_ok_0_6346.jpeg,train,data_clean\train\ok_front\cast_ok_0_8265.jpeg,train,ok_front
1417,4.40,0.0,data_clean\train\ok_front\cast_ok_0_3758.jpeg,train,data_clean\train\ok_front\cast_ok_0_9469.jpeg,train,ok_front
1231,4.40,346.0,data_clean\train\def_front\cast_def_0_5439.jpeg,train,data_clean\train\def_front\cast_def_0_6645.jpeg,train,def_front
1264,4.40,332.0,data_clean\train\def_front\cast_def_0_7332.jpeg,train,data_clean\train\def_front\cast_def_0_9560.jpeg,train,def_front
588,4.41,144.0,data_clean\train\ok_front\cast_ok_0_7119.jpeg,train,data_clean\train\ok_front\cast_ok_0_8093.jpeg,train,ok_front
1784,4.41,326.0,data_clean\train\ok_front\cast_ok_0_2085.jpeg,train,data_clean\train\ok_front\cast_ok_0_777.jpeg,train,ok_front
192,4.41,0.0,data_clean\train\def_front\cast_def_0_7140.jpeg,train,data_clean\train\def_front\cast_def_0_8460.jpeg,train,def_front
789,4.41,44.0,data_clean\train\def_front\cast_def_0_3389.jpeg,train,data_clean\train\def_front\cast_def_0_95.jpeg,train,def_front
847,4.41,32.0,data_clean\train\def_front\cast_def_0_7104.jpeg,train,data_clean\train\def_front\cast_def_0_8759.jpeg,train,def_front
,4.41,60.0,data_clean\train\ok_front\cast_ok_0_4120.jpeg,train,data_clean\train\ok_front\cast_ok_0_5815.jpeg,train,ok_front
83,4.41,30.0,data_clean\train\def_front\cast_def_0_1244.jpeg,train,data_clean\train\def_front\cast_def_0_7638.jpeg,train,def_front
1306,4.41,316.0,data_clean\train\ok_front\cast_ok_0_2564.jpeg,train,data_clean\train\ok_front\cast_ok_0_511.jpeg,train,ok_front
1754,4.41,0.0,data_clean\train\ok_front\cast_ok_0_8027.jpeg,train,data_clean\train\ok_front\cast_ok_0_9457.jpeg,train,ok_front
604,4.41,0.0,data_clean\train\ok_front\cast_ok_0_7402.jpeg,train,data_clean\train\ok_front\cast_ok_0_8555.jpeg,train,ok_front
608,4.41,144.0,data_clean\train\ok_front\cast_ok_0_3290.jpeg,train,data_clean\train\ok_front\cast_ok_0_5447.jpeg,train,ok_front
154,4.41,216.0,data_clean\train\ok_front\cast_ok_0_1771.jpeg,train,data_clean\train\ok_front\cast_ok_0_4368.jpeg,train,ok_front
490,4.41,316.0,data_clean\val\ok_front\cast_ok_0_5009.jpeg,val,data_clean\val\ok_front\cast_ok_0_5590.jpeg,val,ok_front
854,4.41,332.0,data_clean\train\def_front\cast_def_0_7212.jpeg,train,data_clean\train\def_front\cast_def_0_9466.jpeg,train,def_front
19,4.41,298.0,data_clean\train\ok_front\cast_ok_0_2062.jpeg,train,data_clean\train\ok_front\cast_ok_0_8788.jpeg,train,ok_front
410,4.41,328.0,data_clean\train\def_front\cast_def_0_5017.jpeg,train,data_clean\train\def_front\cast_def_0_7372.jpeg,train,def_front
556,4.41,354.0,data_clean\train\ok_front\cast_ok_0_3544.jpeg,train,data_clean\train\ok_front\cast_ok_0_6769.jpeg,train,ok_front
949,4.41,38.0,data_clean\train\ok_front\cast_ok_0_3047.jpeg,train,data_clean\train\ok_front\cast_ok_0_4967.jpeg,train,ok_front
2063,4.41,288.0,data_clean\train\ok_front\cast_ok_0_434.jpeg,train,data_clean\train\ok_front\cast_ok_0_9332.jpeg,train,ok_front
