file,cluster,distance_to_centre
data_clean\train\def_front\cast_def_0_7718.jpeg,2,72.9057
data_clean\train\def_front\cast_def_0_5199.jpeg,2,72.9080
data_clean\train\def_front\cast_def_0_7093.jpeg,2,72.9371
data_clean\train\def_front\cast_def_0_327.jpeg,2,72.9565
data_clean\val\def_front\cast_def_0_2526.jpeg,2,73.1790
data_clean\train\def_front\cast_def_0_3019.jpeg,2,73.1948
data_clean\train\def_front\cast_def_0_9852.jpeg,2,73.2611
data_clean\train\def_front\cast_def_0_750.jpeg,2,73.2866
data_clean\train\def_front\cast_def_0_7896.jpeg,2,73.4115
data_clean\train\def_front\cast_def_0_3182.jpeg,2,73.4494
data_clean\train\def_front\cast_def_0_8630.jpeg,2,73.4922
data_clean\train\def_front\cast_def_0_7021.jpeg,2,73.5741
data_clean\train\def_front\cast_def_0_7825.jpeg,2,73.5815
data_clean\train\def_front\cast_def_0_7357.jpeg,2,73.5921
data_clean\train\def_front\cast_def_0_3292.jpeg,2,73.7792
data_clean\train\def_front\cast_def_0_8659.jpeg,2,73.7823
data_clean\train\def_front\cast_def_0_9033.jpeg,2,73.7874
data_clean\train\def_front\cast_def_0_4507.jpeg,2,73.9112
data_clean\train\def_front\cast_def_0_7911.jpeg,2,73.9137
data_clean\train\def_front\cast_def_0_1239.jpeg,2,74.1445
data_clean\train\def_front\cast_def_0_8915.jpeg,2,74.1745
data_clean\val\def_front\cast_def_0_1535.jpeg,2,74.2638
data_clean\train\def_front\cast_def_0_499.jpeg,2,74.4014
data_clean\train\def_front\cast_def_0_2186.jpeg,2,74.8485
data_clean\train\def_front\cast_def_0_1074.jpeg,2,74.9188
data_clean\train\def_front\cast_def_0_3654.jpeg,2,75.1082
data_clean\train\def_front\cast_def_0_40.jpeg,2,75.3934
data_clean\train\def_front\cast_def_0_6224.jpeg,2,75.6448
data_clean\train\def_front\cast_def_0_3663.jpeg,2,75.6652
data_clean\val\def_front\cast_def_0_983.jpeg,2,75.7207
data_clean\val\def_front\cast_def_0_143.jpeg,2,75.7548
data_clean\val\def_front\cast_def_0_147.jpeg,2,75.9370
data_clean\train\def_front\cast_def_0_7630.jpeg,2,75.9475
data_clean\val\def_front\cast_def_0_1352.jpeg,2,76.0880
data_clean\train\def_front\cast_def_0_7743.jpeg,2,76.1006
data_clean\val\def_front\cast_def_0_1585.jpeg,2,76.3408
data_clean\train\def_front\cast_def_0_4494.jpeg,2,76.3837
data_clean\train\def_front\cast_def_0_7816.jpeg,2,76.5391
data_clean\train\def_front\cast_def_0_3025.jpeg,2,76.7018
data_clean\train\def_front\cast_def_0_5257.jpeg,2,76.7992
data_clean\train\def_front\cast_def_0_4387.jpeg,2,76.9156
data_clean\train\def_front\cast_def_0_7214.jpeg,2,76.9369
data_clean\train\def_front\cast_def_0_3208.jpeg,2,77.0603
data_clean\train\def_front\cast_def_0_6227.jpeg,2,77.1271
data_clean\train\def_front\cast_def_0_1689.jpeg,2,77.2436
data_clean\train\def_front\cast_def_0_2899.jpeg,2,77.2646
data_clean\train\def_front\cast_def_0_2348.jpeg,2,77.3991
data_clean\train\def_front\cast_def_0_8011.jpeg,2,77.4048
data_clean\train\def_front\cast_def_0_928.jpeg,2,77.4728
data_clean\train\def_front\cast_def_0_2121.jpeg,2,77.4928
data_clean\val\def_front\cast_def_0_2299.jpeg,2,77.7376
data_clean\train\def_front\cast_def_0_6322.jpeg,2,77.8217
data_clean\train\def_front\cast_def_0_8617.jpeg,2,78.2461
data_clean\train\def_front\cast_def_0_5904.jpeg,2,78.3527
data_clean\val\def_front\cast_def_0_586.jpeg,2,78.3592
data_clean\train\def_front\cast_def_0_3925.jpeg,2,78.4946
data_clean\train\def_front\cast_def_0_2197.jpeg,2,78.5954
data_clean\train\def_front\cast_def_0_5003.jpeg,2,78.6679
data_clean\train\def_front\cast_def_0_2415.jpeg,2,78.7262
data_clean\train\def_front\cast_def_0_5722.jpeg,2,78.9483
data_clean\train\def_front\cast_def_0_8612.jpeg,2,79.0130
data_clean\train\def_front\cast_def_0_4918.jpeg,2,79.0743
data_clean\val\def_front\cast_def_0_4198.jpeg,2,79.1492
data_clean\train\def_front\cast_def_0_4484.jpeg,2,79.1497
data_clean\train\def_front\cast_def_0_1000.jpeg,2,79.2080
data_clean\train\def_front\cast_def_0_496.jpeg,2,79.3353
data_clean\val\def_front\cast_def_0_2247.jpeg,2,79.4358
data_clean\val\def_front\cast_def_0_515.jpeg,2,79.6666
data_clean\train\def_front\cast_def_0_9244.jpeg,2,79.6907
data_clean\val\def_front\cast_def_0_1517.jpeg,2,79.8395
data_clean\train\def_front\cast_def_0_5941.jpeg,2,79.9066
data_clean\train\def_front\cast_def_0_2347.jpeg,2,79.9147
data_clean\train\def_front\cast_def_0_2024.jpeg,2,80.0705
data_clean\train\def_front\cast_def_0_5604.jpeg,2,80.1003
data_clean\train\def_front\cast_def_0_3676.jpeg,2,80.1230
data_clean\train\def_front\cast_def_0_1286.jpeg,2,80.1519
data_clean\train\def_front\cast_def_0_5393.jpeg,2,80.1799
data_clean\train\def_front\cast_def_0_4046.jpeg,2,80.3388
data_clean\train\def_front\cast_def_0_7281.jpeg,2,80.3650
data_clean\train\def_front\cast_def_0_5812.jpeg,2,80.3730
data_clean\train\def_front\cast_def_0_7415.jpeg,2,80.5751
data_clean\train\def_front\cast_def_0_1918.jpeg,2,80.9246
data_clean\train\def_front\cast_def_0_9678.jpeg,2,81.2878
data_clean\train\def_front\cast_def_0_2224.jpeg,2,81.4781
data_clean\train\def_front\cast_def_0_5041.jpeg,2,81.8290
data_clean\train\def_front\cast_def_0_4736.jpeg,2,81.8588
data_clean\train\def_front\cast_def_0_6179.jpeg,2,81.9327
data_clean\train\def_front\cast_def_0_6749.jpeg,2,81.9425
data_clean\train\def_front\cast_def_0_4861.jpeg,2,82.2262
data_clean\train\def_front\cast_def_0_4509.jpeg,2,82.2818
data_clean\train\def_front\cast_def_0_8975.jpeg,2,82.5441
data_clean\val\def_front\cast_def_0_340.jpeg,2,82.5466
data_clean\train\def_front\cast_def_0_9138.jpeg,2,82.5832
data_clean\train\def_front\cast_def_0_4740.jpeg,2,82.8241
data_clean\train\def_front\cast_def_0_5811.jpeg,2,82.8334
data_clean\train\def_front\cast_def_0_3299.jpeg,2,83.2394
data_clean\val\def_front\cast_def_0_88.jpeg,2,83.3606
data_clean\train\def_front\cast_def_0_8111.jpeg,2,83.5438
data_clean\train\def_front\cast_def_0_7865.jpeg,2,83.5746
data_clean\train\def_front\cast_def_0_7761.jpeg,2,83.5987
data_clean\train\def_front\cast_def_0_471.jpeg,2,83.7518
data_clean\train\def_front\cast_def_0_7641.jpeg,2,83.8748
data_clean\train\def_front\cast_def_0_4948.jpeg,2,83.9924
data_clean\train\def_front\cast_def_0_6668.jpeg,2,84.1366
data_clean\train\def_front\cast_def_0_1154.jpeg,2,84.2402
data_clean\train\def_front\cast_def_0_110.jpeg,2,84.3325
data_clean\train\def_front\cast_def_0_7620.jpeg,2,84.3930
data_clean\train\def_front\cast_def_0_9707.jpeg,2,84.4763
data_clean\train\def_front\cast_def_0_1204.jpeg,2,84.5670
data_clean\train\def_front\cast_def_0_9740.jpeg,2,84.6017
data_clean\train\def_front\cast_def_0_4761.jpeg,2,84.6924
data_clean\train\def_front\cast_def_0_4924.jpeg,2,84.7062
data_clean\train\def_front\cast_def_0_7104.jpeg,2,84.7451
data_clean\val\def_front\cast_def_0_436.jpeg,2,85.1512
data_clean\train\def_front\cast_def_0_9107.jpeg,2,85.1710
data_clean\train\def_front\cast_def_0_7040.jpeg,2,85.2135
data_clean\train\def_front\cast_def_0_6207.jpeg,2,85.2690
data_clean\train\def_front\cast_def_0_1107.jpeg,2,85.3621
data_clean\train\def_front\cast_def_0_9892.jpeg,2,85.3630
data_clean\train\def_front\cast_def_0_3167.jpeg,2,85.4184
data_clean\train\def_front\cast_def_0_3973.jpeg,2,85.4660
data_clean\val\def_front\cast_def_0_2422.jpeg,2,85.5248
data_clean\train\def_front\cast_def_0_1997.jpeg,2,85.6481
data_clean\train\def_front\cast_def_0_9422.jpeg,2,85.7048
data_clean\val\def_front\new__0_4483.jpeg,2,85.7764
data_clean\train\def_front\cast_def_0_4797.jpeg,2,85.8202
data_clean\train\def_front\cast_def_0_6547.jpeg,2,85.8404
data_clean\train\def_front\cast_def_0_4615.jpeg,2,85.8860
data_clean\train\def_front\cast_def_0_7335.jpeg,2,85.9658
data_clean\train\def_front\cast_def_0_4963.jpeg,2,86.0148
data_clean\train\def_front\cast_def_0_6525.jpeg,2,86.0333
data_clean\train\def_front\cast_def_0_2405.jpeg,2,86.2392
data_clean\train\def_front\cast_def_0_7700.jpeg,2,86.2922
data_clean\train\def_front\cast_def_0_9109.jpeg,2,86.3643
data_clean\train\def_front\cast_def_0_3336.jpeg,2,86.3714
data_clean\train\def_front\cast_def_0_3272.jpeg,2,86.3984
data_clean\train\def_front\cast_def_0_1920.jpeg,2,86.4246
data_clean\train\def_front\cast_def_0_411.jpeg,2,86.4362
data_clean\train\def_front\cast_def_0_6167.jpeg,2,86.4656
data_clean\val\def_front\cast_def_0_480.jpeg,2,86.4943
data_clean\train\def_front\cast_def_0_9047.jpeg,2,86.7202
data_clean\train\def_front\cast_def_0_5719.jpeg,2,86.7582
data_clean\train\def_front\cast_def_0_330.jpeg,2,86.7720
data_clean\train\def_front\cast_def_0_4327.jpeg,2,87.0129
data_clean\train\def_front\cast_def_0_7976.jpeg,2,87.1327
data_clean\train\def_front\cast_def_0_1127.jpeg,2,87.4275
data_clean\train\def_front\cast_def_0_3073.jpeg,2,87.5682
data_clean\train\def_front\cast_def_0_7327.jpeg,2,87.6705
data_clean\train\def_front\cast_def_0_8470.jpeg,2,87.6861
data_clean\train\def_front\cast_def_0_8943.jpeg,2,87.7735
data_clean\train\def_front\cast_def_0_8093.jpeg,2,87.7984
data_clean\train\def_front\cast_def_0_7163.jpeg,2,87.8969
data_clean\val\def_front\cast_def_0_1634.jpeg,2,87.9365
data_clean\train\def_front\cast_def_0_2403.jpeg,2,88.5042
data_clean\train\def_front\cast_def_0_9075.jpeg,2,88.5271
data_clean\val\def_front\cast_def_0_7454.jpeg,2,88.6815
data_clean\train\def_front\cast_def_0_838.jpeg,2,88.6923
data_clean\train\def_front\cast_def_0_9808.jpeg,2,88.7401
data_clean\train\def_front\cast_def_0_5310.jpeg,2,88.8925
data_clean\train\def_front\cast_def_0_4475.jpeg,2,88.9048
data_clean\train\def_front\cast_def_0_9470.jpeg,2,89.1205
data_clean\train\def_front\cast_def_0_872.jpeg,2,89.3765
data_clean\train\def_front\cast_def_0_9647.jpeg,2,89.6195
data_clean\train\def_front\cast_def_0_8720.jpeg,2,89.6515
data_clean\train\def_front\cast_def_0_8089.jpeg,2,89.9160
data_clean\train\def_front\cast_def_0_4365.jpeg,2,90.0662
data_clean\train\def_front\cast_def_0_3541.jpeg,2,90.1311
data_clean\train\def_front\cast_def_0_3940.jpeg,2,90.1434
data_clean\train\def_front\cast_def_0_2032.jpeg,2,90.3376
data_clean\train\def_front\cast_def_0_7313.jpeg,2,90.4056
data_clean\train\def_front\cast_def_0_5791.jpeg,2,90.4765
data_clean\train\def_front\cast_def_0_758.jpeg,2,90.5547
data_clean\train\def_front\cast_def_0_7002.jpeg,2,90.6823
data_clean\train\def_front\cast_def_0_3980.jpeg,2,90.6974
data_clean\train\def_front\cast_def_0_2252.jpeg,2,90.7082
data_clean\train\def_front\cast_def_0_887.jpeg,2,90.8621
data_clean\train\def_front\cast_def_0_8441.jpeg,2,90.8954
data_clean\train\def_front\cast_def_0_450.jpeg,2,90.9348
data_clean\train\def_front\cast_def_0_1984.jpeg,2,90.9917
data_clean\train\def_front\cast_def_0_6808.jpeg,2,91.0920
data_clean\train\def_front\cast_def_0_5796.jpeg,2,91.2181
data_clean\train\def_front\cast_def_0_4725.jpeg,2,91.4779
data_clean\train\def_front\cast_def_0_6568.jpeg,2,91.5324
data_clean\train\def_front\cast_def_0_5762.jpeg,2,91.5416
data_clean\train\def_front\cast_def_0_2173.jpeg,2,92.1270
data_clean\train\def_front\cast_def_0_2093.jpeg,2,92.1439
data_clean\train\def_front\cast_def_0_6480.jpeg,2,92.1443
data_clean\train\def_front\cast_def_0_1697.jpeg,2,92.2108
data_clean\train\def_front\cast_def_0_3482.jpeg,2,92.3265
data_clean\train\def_front\cast_def_0_3924.jpeg,2,92.4245
data_clean\train\def_front\cast_def_0_964.jpeg,2,92.6513
data_clean\train\def_front\cast_def_0_4405.jpeg,2,92.6514
data_clean\train\def_front\cast_def_0_9858.jpeg,2,92.7472
data_clean\train\def_front\cast_def_0_8113.jpeg,2,92.8241
data_clean\train\def_front\cast_def_0_9478.jpeg,2,92.8905
data_clean\train\def_front\cast_def_0_4459.jpeg,2,92.9818
data_clean\train\def_front\cast_def_0_7633.jpeg,2,93.0385
data_clean\train\def_front\cast_def_0_9878.jpeg,2,93.0770
data_clean\train\def_front\cast_def_0_5693.jpeg,2,93.2223
data_clean\train\def_front\cast_def_0_8958.jpeg,2,93.2505
data_clean\train\def_front\cast_def_0_5655.jpeg,2,93.3259
data_clean\val\def_front\cast_def_0_411.jpeg,2,93.3475
data_clean\train\def_front\cast_def_0_1768.jpeg,2,93.3856
data_clean\val\def_front\cast_def_0_1486.jpeg,2,93.4501
data_clean\train\def_front\cast_def_0_6829.jpeg,2,93.5103
data_clean\train\def_front\cast_def_0_6841.jpeg,2,93.5685
data_clean\train\def_front\cast_def_0_7366.jpeg,2,93.6345
data_clean\train\def_front\cast_def_0_8532.jpeg,2,93.6799
data_clean\train\def_front\cast_def_0_5962.jpeg,2,93.8875
data_clean\train\def_front\cast_def_0_6856.jpeg,2,93.9519
data_clean\train\def_front\cast_def_0_6927.jpeg,2,94.1195
data_clean\train\def_front\cast_def_0_7675.jpeg,2,94.1868
data_clean\train\def_front\cast_def_0_9826.jpeg,2,94.1885
data_clean\train\def_front\cast_def_0_1863.jpeg,2,94.2184
data_clean\train\def_front\cast_def_0_8992.jpeg,2,94.2483
data_clean\train\def_front\cast_def_0_501.jpeg,2,94.3144
data_clean\train\def_front\cast_def_0_8247.jpeg,2,94.4538
data_clean\train\def_front\cast_def_0_9624.jpeg,2,94.5614
data_clean\train\def_front\cast_def_0_1710.jpeg,2,94.5858
data_clean\train\def_front\cast_def_0_2381.jpeg,2,94.6156
data_clean\train\def_front\cast_def_0_8989.jpeg,2,94.6928
data_clean\train\def_front\cast_def_0_3075.jpeg,2,94.7459
data_clean\train\def_front\cast_def_0_1881.jpeg,2,94.7752
data_clean\train\def_front\cast_def_0_9917.jpeg,2,94.9457
data_clean\train\def_front\cast_def_0_5162.jpeg,2,94.9780
data_clean\train\def_front\cast_def_0_9266.jpeg,2,94.9789
data_clean\train\def_front\cast_def_0_3986.jpeg,2,95.0700
data_clean\train\def_front\cast_def_0_3667.jpeg,2,95.1284
data_clean\train\def_front\cast_def_0_9818.jpeg,2,95.1776
data_clean\train\def_front\cast_def_0_6906.jpeg,2,95.1988
data_clean\train\def_front\cast_def_0_1488.jpeg,2,95.2783
data_clean\val\def_front\cast_def_0_3473.jpeg,2,95.4229
data_clean\train\def_front\cast_def_0_4282.jpeg,2,95.5638
data_clean\train\def_front\cast_def_0_7605.jpeg,2,95.6242
data_clean\train\def_front\cast_def_0_4195.jpeg,2,95.6874
data_clean\val\def_front\cast_def_0_1191.jpeg,2,95.7640
data_clean\train\def_front\cast_def_0_8355.jpeg,2,95.7701
data_clean\train\def_front\cast_def_0_9342.jpeg,2,95.8800
data_clean\train\def_front\cast_def_0_9743.jpeg,2,95.9084
data_clean\val\def_front\cast_def_0_1358.jpeg,2,95.9162
data_clean\train\def_front\cast_def_0_4388.jpeg,2,95.9501
data_clean\train\def_front\cast_def_0_7664.jpeg,2,95.9983
data_clean\train\def_front\cast_def_0_5630.jpeg,2,96.1460
data_clean\train\def_front\cast_def_0_95.jpeg,2,96.1665
data_clean\train\def_front\cast_def_0_8308.jpeg,2,96.1744
data_clean\train\def_front\cast_def_0_7638.jpeg,2,96.4961
data_clean\train\def_front\cast_def_0_8855.jpeg,2,96.5758
data_clean\train\def_front\cast_def_0_9635.jpeg,2,96.6521
data_clean\train\def_front\cast_def_0_5487.jpeg,2,96.6529
data_clean\train\def_front\cast_def_0_5237.jpeg,2,96.7880
data_clean\train\def_front\cast_def_0_874.jpeg,2,96.8213
data_clean\train\def_front\cast_def_0_2646.jpeg,2,96.8807
data_clean\train\def_front\cast_def_0_109.jpeg,2,97.0844
data_clean\train\def_front\cast_def_0_9745.jpeg,2,97.1855
data_clean\train\def_front\cast_def_0_4653.jpeg,2,97.2560
data_clean\train\def_front\cast_def_0_9345.jpeg,2,97.3235
data_clean\train\def_front\cast_def_0_2829.jpeg,2,97.3563
data_clean\train\def_front\cast_def_0_848.jpeg,2,97.3840
data_clean\train\def_front\cast_def_0_8879.jpeg,2,97.6144
data_clean\train\def_front\cast_def_0_8936.jpeg,2,97.7352
data_clean\train\def_front\cast_def_0_3778.jpeg,2,97.8909
data_clean\train\def_front\cast_def_0_6510.jpeg,2,97.9269
data_clean\train\def_front\cast_def_0_7397.jpeg,2,97.9346
data_clean\train\def_front\cast_def_0_634.jpeg,2,98.0981
data_clean\train\def_front\cast_def_0_7942.jpeg,2,98.1757
data_clean\train\def_front\cast_def_0_7783.jpeg,2,98.2080
data_clean\val\def_front\cast_def_0_9921.jpeg,2,98.2554
data_clean\train\def_front\cast_def_0_4727.jpeg,2,98.2630
data_clean\train\def_front\cast_def_0_1950.jpeg,2,98.3142
data_clean\train\def_front\cast_def_0_7429.jpeg,2,98.5214
data_clean\train\def_front\cast_def_0_3734.jpeg,2,98.8017
data_clean\train\def_front\cast_def_0_5283.jpeg,2,98.8746
data_clean\val\def_front\cast_def_0_2053.jpeg,2,99.0086
data_clean\train\def_front\cast_def_0_3472.jpeg,2,99.1382
data_clean\train\def_front\cast_def_0_7355.jpeg,2,99.3374
data_clean\train\def_front\cast_def_0_542.jpeg,2,99.6481
data_clean\train\def_front\cast_def_0_1043.jpeg,2,99.6706
data_clean\train\def_front\cast_def_0_4275.jpeg,2,99.7465
data_clean\train\def_front\cast_def_0_6069.jpeg,2,99.8742
data_clean\train\def_front\cast_def_0_9651.jpeg,2,100.2415
data_clean\train\def_front\cast_def_0_5117.jpeg,2,100.3346
data_clean\train\def_front\cast_def_0_4269.jpeg,2,100.5711
data_clean\train\def_front\cast_def_0_4127.jpeg,2,100.6291
data_clean\train\def_front\cast_def_0_5955.jpeg,2,100.7061
data_clean\train\def_front\cast_def_0_5801.jpeg,2,100.8127
data_clean\train\def_front\cast_def_0_8529.jpeg,2,100.9475
data_clean\train\def_front\cast_def_0_4324.jpeg,2,101.0336
data_clean\train\def_front\cast_def_0_9563.jpeg,2,101.0751
data_clean\train\def_front\cast_def_0_1055.jpeg,2,101.2967
data_clean\train\def_front\cast_def_0_5576.jpeg,2,101.3611
data_clean\train\def_front\cast_def_0_8772.jpeg,2,101.4676
data_clean\val\def_front\new__0_6459.jpeg,2,101.5363
data_clean\train\def_front\cast_def_0_2010.jpeg,2,101.6459
data_clean\train\def_front\cast_def_0_9173.jpeg,2,101.6556
data_clean\train\def_front\cast_def_0_8682.jpeg,2,101.6610
data_clean\train\def_front\cast_def_0_9188.jpeg,2,101.6719
data_clean\train\def_front\cast_def_0_8732.jpeg,2,101.7738
data_clean\train\def_front\cast_def_0_6037.jpeg,2,101.9002
data_clean\train\def_front\cast_def_0_7115.jpeg,2,102.1500
data_clean\train\def_front\cast_def_0_9242.jpeg,2,102.3540
data_clean\train\def_front\cast_def_0_4306.jpeg,2,102.3831
data_clean\train\def_front\cast_def_0_4778.jpeg,2,102.5817
data_clean\train\def_front\cast_def_0_9581.jpeg,2,102.6687
data_clean\train\def_front\cast_def_0_9685.jpeg,2,102.7444
data_clean\train\def_front\cast_def_0_7662.jpeg,2,103.1266
data_clean\train\def_front\cast_def_0_2557.jpeg,2,103.3590
data_clean\train\def_front\cast_def_0_895.jpeg,2,103.3909
data_clean\train\def_front\cast_def_0_9234.jpeg,2,103.7800
data_clean\val\def_front\cast_def_0_2136.jpeg,2,103.7865
data_clean\train\def_front\cast_def_0_6427.jpeg,2,103.8981
data_clean\train\def_front\cast_def_0_3376.jpeg,2,103.9155
data_clean\train\def_front\cast_def_0_7990.jpeg,2,104.0955
data_clean\train\def_front\cast_def_0_2826.jpeg,2,104.1388
data_clean\train\def_front\cast_def_0_8876.jpeg,2,104.1598
data_clean\train\def_front\cast_def_0_3896.jpeg,2,104.2836
data_clean\train\def_front\cast_def_0_4413.jpeg,2,104.4603
data_clean\train\def_front\cast_def_0_982.jpeg,2,104.4750
data_clean\train\def_front\cast_def_0_6997.jpeg,2,104.6199
data_clean\train\def_front\cast_def_0_7234.jpeg,2,104.6501
data_clean\train\def_front\cast_def_0_7198.jpeg,2,104.6786
data_clean\train\def_front\cast_def_0_2141.jpeg,2,104.8392
data_clean\train\def_front\cast_def_0_719.jpeg,2,104.9478
data_clean\train\def_front\cast_def_0_5403.jpeg,2,104.9892
data_clean\train\def_front\cast_def_0_4746.jpeg,2,105.0252
data_clean\train\def_front\cast_def_0_6286.jpeg,2,105.2688
data_clean\train\def_front\cast_def_0_6797.jpeg,2,105.3900
data_clean\train\def_front\cast_def_0_2635.jpeg,2,105.4045
data_clean\train\def_front\cast_def_0_7541.jpeg,2,105.4423
data_clean\train\def_front\cast_def_0_7381.jpeg,2,105.5607
data_clean\train\def_front\cast_def_0_1194.jpeg,2,105.6100
data_clean\train\def_front\cast_def_0_2367.jpeg,2,105.6703
data_clean\train\def_front\cast_def_0_3865.jpeg,2,105.7666
data_clean\train\def_front\cast_def_0_649.jpeg,2,105.9601
data_clean\train\def_front\cast_def_0_7348.jpeg,2,105.9724
data_clean\train\def_front\cast_def_0_7045.jpeg,2,106.3468
data_clean\train\def_front\cast_def_0_2505.jpeg,2,106.5908
data_clean\train\def_front\cast_def_0_3605.jpeg,2,106.5959
data_clean\train\def_front\cast_def_0_9910.jpeg,2,106.7820
data_clean\train\def_front\cast_def_0_9332.jpeg,2,106.8547
data_clean\train\def_front\cast_def_0_6717.jpeg,2,107.2293
data_clean\train\def_front\cast_def_0_7050.jpeg,2,107.2318
data_clean\train\def_front\cast_def_0_4155.jpeg,2,107.2368
data_clean\train\def_front\cast_def_0_3542.jpeg,2,107.2673
data_clean\train\def_front\cast_def_0_9703.jpeg,2,107.3263
data_clean\train\def_front\cast_def_0_6121.jpeg,2,107.3646
data_clean\train\def_front\cast_def_0_8886.jpeg,2,107.4140
data_clean\train\def_front\cast_def_0_1178.jpeg,2,107.4936
data_clean\train\def_front\cast_def_0_2008.jpeg,2,107.5290
data_clean\train\def_front\cast_def_0_7173.jpeg,2,107.5813
data_clean\train\def_front\cast_def_0_2907.jpeg,2,107.6510
data_clean\train\def_front\cast_def_0_1066.jpeg,2,107.6655
data_clean\val\def_front\cast_def_0_186.jpeg,2,107.8324
data_clean\train\def_front\cast_def_0_4428.jpeg,2,108.0693
data_clean\train\def_front\cast_def_0_2677.jpeg,2,108.1412
